Date,Machine,Power Rating,Working Hours,Temp,Humidity,Production Output,Maintenance,Energy Consumed
2023-02-04,Sewing Machine,3.91,0.68,22.19,67.59,17.54,0,2.65
2023-02-04,HVAC System,26.64,8.04,22.12,34.71,0.0,0,214.03
2023-02-04,Air Compressor,17.83,3.88,23.22,43.1,0.0,0,69.11
2023-02-04,Lighting System,6.84,7.07,30.32,43.01,0.0,0,48.38
2023-02-04,Water Pump,8.7,5.82,23.68,50.65,0.0,0,50.61
2023-02-04,Steam Boiler,34.3,3.98,30.52,46.88,0.0,0,136.43
2023-02-05,Spinning Machine,17.48,1.13,31.86,32.18,55.54,0,19.81
2023-02-05,Weaving Machine,18.67,1.21,26.0,52.03,22.98,0,22.68
2023-02-05,Dyeing Machine,28.78,0.8,25.82,34.59,57.47,0,22.95
2023-02-05,Cutting Machine,14.44,2.03,31.57,65.32,108.72,0,29.26
2023-02-05,Sewing Machine,8.41,0.86,24.92,55.76,57.3,0,7.26
2023-02-05,HVAC System,37.37,11.42,33.41,51.28,0.0,0,426.83
2023-02-05,Air Compressor,12.7,3.05,27.18,67.63,0.0,1,46.52
2023-02-05,Lighting System,3.87,5.03,31.03,47.13,0.0,1,23.38
2023-02-05,Water Pump,7.26,6.64,31.98,50.71,0.0,0,48.23
2023-02-05,Steam Boiler,39.27,2.81,25.84,30.12,0.0,1,132.23
2023-02-06,Spinning Machine,15.74,9.91,30.76,37.53,112.36,0,156.03
2023-02-06,Weaving Machine,14.58,9.03,33.41,41.72,659.79,0,131.6
2023-02-06,Dyeing Machine,21.24,11.5,27.48,41.21,321.97,0,244.26
2023-02-06,Cutting Machine,12.35,8.14,25.32,43.24,546.65,0,100.51
2023-02-06,Sewing Machine,4.62,9.42,34.88,58.67,462.4,0,43.53
2023-02-06,HVAC System,31.85,10.9,31.66,62.13,0.0,0,347.06
2023-02-06,Air Compressor,14.15,8.53,25.27,35.31,0.0,1,144.92
2023-02-06,Lighting System,5.96,12.81,20.54,64.81,0.0,0,76.36
2023-02-06,Water Pump,9.21,7.0,31.5,45.66,0.0,0,64.47
2023-02-06,Steam Boiler,33.07,9.46,28.18,37.21,0.0,0,313.03
2023-02-07,Spinning Machine,18.24,9.61,26.83,41.16,799.25,0,175.27
2023-02-07,Weaving Machine,19.49,11.8,32.62,66.8,453.3,0,230.01
2023-02-07,Dyeing Machine,28.08,11.97,34.55,64.62,206.53,0,336.15
2023-02-07,Cutting Machine,9.9,8.03,25.31,52.01,563.97,0,79.47
2023-02-07,Sewing Machine,3.21,11.0,24.78,44.43,395.97,0,35.3
2023-02-07,HVAC System,34.71,8.55,23.83,59.75,0.0,0,296.76
2023-02-07,Air Compressor,15.44,8.55,20.21,62.14,0.0,0,132.07
2023-02-07,Lighting System,3.99,12.44,31.19,54.18,0.0,0,49.57
2023-02-07,Water Pump,7.72,6.22,28.16,51.25,0.0,1,57.62
2023-02-07,Steam Boiler,34.21,10.56,24.73,30.34,0.0,1,433.5
2023-02-08,Spinning Machine,17.4,8.81,23.41,30.08,245.17,0,153.24
2023-02-08,Weaving Machine,12.62,8.8,30.4,41.45,141.52,0,111.03
2023-02-08,Dyeing Machine,27.82,10.28,24.74,37.7,136.23,0,286.02
2023-02-08,Cutting Machine,5.29,9.84,25.57,53.84,791.21,0,52.02
2023-02-08,Sewing Machine,6.32,10.88,30.37,68.5,287.34,0,68.73
2023-02-08,HVAC System,34.85,8.82,24.72,55.85,0.0,0,307.22
2023-02-08,Air Compressor,11.84,9.5,28.86,58.1,0.0,0,112.46
2023-02-08,Lighting System,3.09,13.2,32.89,55.9,0.0,0,40.85
2023-02-08,Water Pump,5.39,5.18,23.16,58.0,0.0,0,27.9
2023-02-08,Steam Boiler,36.07,11.16,29.36,55.95,0.0,0,402.61
2023-02-09,Spinning Machine,15.84,11.03,20.4,43.7,903.22,0,174.7
2023-02-09,Weaving Machine,13.75,11.03,28.06,36.97,598.34,0,151.67
2023-02-09,Dyeing Machine,25.18,8.62,34.85,50.73,689.54,0,216.99
2023-02-09,Cutting Machine,7.54,10.64,28.62,42.79,778.56,0,80.18
2023-02-09,Sewing Machine,4.12,11.95,25.43,60.27,343.55,0,49.22
2023-02-09,HVAC System,26.34,9.25,26.18,45.13,0.0,1,292.52
2023-02-09,Air Compressor,19.08,9.66,34.94,52.28,0.0,0,184.29
2023-02-09,Lighting System,6.79,12.25,25.04,40.11,0.0,0,83.26
2023-02-09,Water Pump,5.82,6.49,23.48,41.98,0.0,0,37.79
2023-02-09,Steam Boiler,39.26,10.26,22.98,43.49,0.0,1,483.16
2023-02-10,Spinning Machine,20.49,10.25,20.28,65.93,274.21,0,210.05
2023-02-10,Weaving Machine,18.38,9.54,22.4,64.22,435.45,0,175.26
2023-02-10,Dyeing Machine,26.88,11.28,28.96,43.51,736.65,1,363.73
2023-02-10,Cutting Machine,11.13,10.24,24.72,68.35,588.62,0,113.99
2023-02-10,Sewing Machine,3.09,11.26,26.58,64.6,642.6,0,34.76
2023-02-10,HVAC System,37.23,10.23,29.44,40.61,0.0,0,380.99
2023-02-10,Air Compressor,12.48,9.32,34.68,41.84,0.0,0,116.32
2023-02-10,Lighting System,5.74,13.19,27.06,55.84,0.0,0,75.69
2023-02-10,Water Pump,10.13,5.36,20.23,52.0,0.0,0,54.34
2023-02-10,Steam Boiler,35.78,11.65,21.22,66.88,0.0,0,416.78
2023-02-11,Spinning Machine,18.47,0.23,24.23,53.41,3.9,0,4.25
2023-02-11,Weaving Machine,17.91,0.74,20.53,50.95,42.08,0,13.17
2023-02-11,Dyeing Machine,25.52,0.81,33.32,37.26,21.85,0,20.78
2023-02-11,Cutting Machine,12.3,2.86,28.67,61.94,73.19,0,35.18
2023-02-11,Sewing Machine,6.0,2.33,22.25,49.25,53.88,0,14.01
2023-02-11,HVAC System,35.93,10.05,28.83,46.84,0.0,0,361.14
2023-02-11,Air Compressor,9.49,3.32,24.41,30.29,0.0,0,31.48
2023-02-11,Lighting System,3.6,7.53,20.61,53.91,0.0,0,27.11
2023-02-11,Water Pump,8.19,7.1,34.77,48.52,0.0,0,58.12
2023-02-11,Steam Boiler,33.79,4.15,29.61,32.02,0.0,0,140.31
2023-02-12,Spinning Machine,22.32,3.86,25.12,58.56,243.89,0,86.07
2023-02-12,Weaving Machine,17.77,3.36,29.49,38.29,243.65,0,59.71
2023-02-12,Dyeing Machine,29.03,3.45,32.0,62.72,89.95,0,100.11
2023-02-12,Cutting Machine,5.63,2.51,30.25,42.46,199.3,0,14.13
2023-02-12,Sewing Machine,8.01,1.78,24.99,48.82,26.21,0,14.24
2023-02-12,HVAC System,31.35,8.16,21.46,66.38,0.0,0,255.82
2023-02-12,Air Compressor,20.83,3.91,34.98,64.78,0.0,0,81.43
2023-02-12,Lighting System,4.9,5.2,29.47,59.21,0.0,0,25.49
2023-02-12,Water Pump,10.9,5.31,21.85,54.68,0.0,0,57.88
2023-02-12,Steam Boiler,41.23,2.48,21.6,49.93,0.0,0,102.3
2023-02-13,Spinning Machine,21.05,10.32,29.36,67.19,247.72,0,217.23
2023-02-13,Weaving Machine,10.39,8.92,30.03,49.0,91.39,0,92.61
2023-02-13,Dyeing Machine,27.35,10.94,29.52,67.05,450.56,0,299.3
2023-02-13,Cutting Machine,7.91,11.9,20.41,42.6,891.45,0,94.14
2023-02-13,Sewing Machine,3.42,8.43,29.46,58.09,456.81,0,28.81
2023-02-13,HVAC System,28.5,8.17,21.42,38.09,0.0,0,233.0
2023-02-13,Air Compressor,19.87,7.63,31.65,53.77,0.0,0,151.74
2023-02-13,Lighting System,4.96,11.25,33.51,65.39,0.0,0,55.74
2023-02-13,Water Pump,10.28,4.91,25.36,64.05,0.0,0,50.47
2023-02-13,Steam Boiler,31.64,8.43,33.79,66.46,0.0,0,266.79
2023-02-14,Spinning Machine,24.67,9.06,31.15,30.49,517.79,1,268.09
2023-02-14,Weaving Machine,15.26,9.21,28.71,35.09,122.07,0,140.6
2023-02-14,Dyeing Machine,26.17,9.68,23.68,32.4,734.9,0,253.37
2023-02-14,Cutting Machine,5.85,11.92,29.41,66.84,129.13,0,69.74
2023-02-14,Sewing Machine,4.83,9.01,33.82,30.47,319.94,0,43.5
2023-02-14,HVAC System,34.72,10.92,31.74,61.58,0.0,0,379.26
2023-02-14,Air Compressor,13.24,9.7,21.09,33.96,0.0,0,128.49
2023-02-14,Lighting System,6.9,13.75,25.0,39.43,0.0,0,94.93
2023-02-14,Water Pump,10.52,4.37,20.8,65.13,0.0,1,55.18
2023-02-14,Steam Boiler,41.1,8.15,21.91,49.04,0.0,1,402.02
2023-02-15,Spinning Machine,18.49,10.04,20.36,64.77,288.64,0,185.64
2023-02-15,Weaving Machine,13.76,10.47,27.61,65.38,205.05,0,144.05
2023-02-15,Dyeing Machine,25.41,8.8,34.42,58.25,564.44,0,223.53
2023-02-15,Cutting Machine,8.61,8.35,31.06,33.74,525.41,0,71.88
2023-02-15,Sewing Machine,7.56,10.62,23.96,48.75,640.57,0,80.26
2023-02-15,HVAC System,29.06,8.57,23.89,32.56,0.0,0,248.98
2023-02-15,Air Compressor,14.18,6.23,31.76,57.67,0.0,0,88.31
2023-02-15,Lighting System,4.89,10.56,22.45,63.95,0.0,0,51.6
2023-02-15,Water Pump,10.47,4.85,25.95,65.55,0.0,0,50.81
2023-02-15,Steam Boiler,32.73,11.06,28.24,51.88,0.0,0,362.1
2023-02-16,Spinning Machine,21.9,9.03,20.0,37.62,749.47,1,237.28
2023-02-16,Weaving Machine,18.23,8.4,27.88,56.77,227.48,0,153.13
2023-02-16,Dyeing Machine,23.77,9.89,26.66,43.79,233.15,0,234.99
2023-02-16,Cutting Machine,11.54,8.99,25.54,30.91,586.16,0,103.78
2023-02-16,Sewing Machine,4.67,10.14,22.08,31.34,304.31,0,47.41
2023-02-16,HVAC System,33.61,8.14,22.48,62.68,0.0,0,273.71
2023-02-16,Air Compressor,17.6,8.51,24.06,55.44,0.0,0,149.89
2023-02-16,Lighting System,3.58,10.41,28.36,48.64,0.0,0,37.21
2023-02-16,Water Pump,6.27,6.57,21.55,38.58,0.0,1,49.41
2023-02-16,Steam Boiler,35.23,11.01,34.41,65.57,0.0,0,387.9
2023-02-17,Spinning Machine,24.23,10.68,28.15,54.15,106.85,0,258.85
2023-02-17,Weaving Machine,12.7,10.82,30.56,53.85,588.98,0,137.45
2023-02-17,Dyeing Machine,28.55,10.12,21.64,30.92,416.42,0,288.79
2023-02-17,Cutting Machine,14.5,9.56,25.64,62.32,580.27,0,138.72
2023-02-17,Sewing Machine,7.51,11.92,21.13,45.33,400.41,0,89.52
2023-02-17,HVAC System,29.4,8.39,23.3,41.88,0.0,0,246.64
2023-02-17,Air Compressor,18.66,8.44,27.84,42.46,0.0,0,157.49
2023-02-17,Lighting System,3.98,13.74,26.76,48.57,0.0,0,54.69
2023-02-17,Water Pump,6.69,7.35,26.91,35.53,0.0,0,49.14
2023-02-17,Steam Boiler,34.4,10.06,29.37,40.48,0.0,0,346.19
2023-02-18,Spinning Machine,20.91,0.56,28.59,45.78,12.69,0,11.71
2023-02-18,Weaving Machine,14.87,2.77,34.31,30.18,117.89,0,41.25
2023-02-18,Dyeing Machine,21.09,1.14,25.19,30.21,73.84,0,23.96
2023-02-18,Cutting Machine,14.64,2.01,21.29,66.1,141.15,0,29.38
2023-02-18,Sewing Machine,7.57,1.27,28.74,65.57,59.94,0,9.58
2023-02-18,HVAC System,34.71,10.54,30.46,47.0,0.0,0,365.75
2023-02-18,Air Compressor,14.39,2.17,32.3,34.46,0.0,0,31.23
2023-02-18,Lighting System,5.31,6.86,33.43,50.5,0.0,0,36.44
2023-02-18,Water Pump,8.82,7.35,33.25,43.41,0.0,0,64.87
2023-02-18,Steam Boiler,32.54,2.78,30.37,46.62,0.0,1,108.61
2023-02-19,Spinning Machine,21.65,0.96,33.12,45.1,13.6,0,20.79
2023-02-19,Weaving Machine,17.07,2.54,24.76,69.2,69.96,0,43.43
2023-02-19,Dyeing Machine,24.44,1.95,32.54,37.74,81.07,0,47.74
2023-02-19,Cutting Machine,6.83,1.52,28.0,42.62,124.72,0,10.4
2023-02-19,Sewing Machine,9.7,3.59,32.51,52.2,155.17,0,34.79
2023-02-19,HVAC System,38.13,11.25,32.84,62.43,0.0,0,429.0
2023-02-19,Air Compressor,18.02,2.4,34.71,48.16,0.0,0,43.16
2023-02-19,Lighting System,4.92,4.13,34.77,30.54,0.0,0,20.35
2023-02-19,Water Pump,5.5,6.42,32.83,54.54,0.0,0,35.32
2023-02-19,Steam Boiler,36.68,2.07,32.94,38.3,0.0,0,75.75
2023-02-20,Spinning Machine,20.31,11.87,30.43,46.76,602.45,0,241.04
2023-02-20,Weaving Machine,17.68,10.13,20.06,36.07,660.27,0,179.18
2023-02-20,Dyeing Machine,23.27,8.62,27.44,64.56,344.84,0,200.61
2023-02-20,Cutting Machine,9.77,11.78,28.77,31.9,407.23,0,115.01
2023-02-20,Sewing Machine,3.5,9.39,29.92,56.43,286.52,0,32.88
2023-02-20,HVAC System,34.69,8.32,23.05,34.63,0.0,0,288.46
2023-02-20,Air Compressor,19.84,8.02,20.55,50.45,0.0,0,159.07
2023-02-20,Lighting System,5.22,12.71,29.54,52.28,0.0,0,66.33
2023-02-20,Water Pump,11.91,4.28,23.51,69.66,0.0,0,50.96
2023-02-20,Steam Boiler,41.58,9.93,25.34,60.97,0.0,0,413.02
2023-02-21,Spinning Machine,24.21,9.26,28.56,62.81,186.77,0,224.17
2023-02-21,Weaving Machine,15.81,8.44,31.02,43.11,666.24,0,133.45
2023-02-21,Dyeing Machine,24.35,11.85,23.24,54.17,585.79,0,288.68
2023-02-21,Cutting Machine,5.62,9.83,23.43,32.99,773.09,1,66.26
2023-02-21,Sewing Machine,3.32,9.1,22.65,62.58,600.69,0,30.2
2023-02-21,HVAC System,29.0,8.37,20.77,59.94,0.0,0,242.73
2023-02-21,Air Compressor,12.75,9.25,28.12,61.92,0.0,0,117.91
2023-02-21,Lighting System,3.77,11.55,21.27,54.66,0.0,0,43.49
2023-02-21,Water Pump,9.18,6.82,25.49,40.38,0.0,0,62.59
2023-02-21,Steam Boiler,41.71,8.34,21.17,48.53,0.0,0,347.96
2023-02-22,Spinning Machine,19.16,9.15,21.28,68.87,441.52,0,175.31
2023-02-22,Weaving Machine,15.55,10.17,33.84,42.53,174.53,0,158.14
2023-02-22,Dyeing Machine,22.63,10.25,26.54,32.48,767.28,0,232.08
2023-02-22,Cutting Machine,8.0,9.4,28.31,61.81,177.73,0,75.17
2023-02-22,Sewing Machine,5.35,10.84,29.47,34.92,501.19,0,58.02
2023-02-22,HVAC System,36.65,11.01,32.05,45.99,0.0,0,403.68
2023-02-22,Air Compressor,14.21,8.18,34.5,60.73,0.0,0,116.22
2023-02-22,Lighting System,3.98,12.69,31.71,68.91,0.0,0,50.46
2023-02-22,Water Pump,11.05,4.6,25.65,68.38,0.0,0,50.8
2023-02-22,Steam Boiler,30.61,8.07,32.67,44.1,0.0,0,246.95
2023-02-23,Spinning Machine,16.93,9.56,25.38,63.92,731.2,0,161.87
2023-02-23,Weaving Machine,14.42,10.46,25.14,48.25,497.77,0,150.85
2023-02-23,Dyeing Machine,23.56,9.62,34.98,62.72,427.08,0,226.56
2023-02-23,Cutting Machine,9.61,11.87,32.04,65.5,833.74,0,114.03
2023-02-23,Sewing Machine,6.19,9.32,32.49,34.07,521.92,0,57.72
2023-02-23,HVAC System,34.32,8.4,20.67,52.07,0.0,0,288.3
2023-02-23,Air Compressor,16.68,7.44,25.31,56.01,0.0,0,124.14
2023-02-23,Lighting System,3.34,13.47,30.72,68.5,0.0,0,44.96
2023-02-23,Water Pump,5.2,5.78,31.55,60.92,0.0,0,30.08
2023-02-23,Steam Boiler,37.64,8.93,29.07,47.08,0.0,0,336.29
2023-02-24,Spinning Machine,22.58,11.82,26.68,64.1,344.81,0,267.0
2023-02-24,Weaving Machine,15.47,8.85,29.62,66.5,724.91,0,136.94
2023-02-24,Dyeing Machine,29.19,11.13,29.63,47.46,409.16,0,324.95
2023-02-24,Cutting Machine,9.49,9.81,33.96,36.7,680.91,0,93.08
2023-02-24,Sewing Machine,8.73,9.96,22.91,61.84,652.08,0,86.89
2023-02-24,HVAC System,32.69,11.29,32.97,69.81,0.0,0,369.07
2023-02-24,Air Compressor,14.06,9.98,25.61,63.15,0.0,0,140.35
2023-02-24,Lighting System,6.15,13.64,21.14,39.51,0.0,1,100.74
2023-02-24,Water Pump,8.02,5.48,23.78,54.99,0.0,0,43.94
2023-02-24,Steam Boiler,40.32,10.93,22.19,52.49,0.0,0,440.84
2023-02-25,Spinning Machine,16.94,1.45,34.19,35.35,39.27,0,24.49
2023-02-25,Weaving Machine,17.04,3.46,20.06,37.3,275.18,0,58.97
2023-02-25,Dyeing Machine,25.77,0.92,34.25,68.87,64.95,0,23.77
2023-02-25,Cutting Machine,14.01,3.2,22.44,66.87,237.89,0,44.88
2023-02-25,Sewing Machine,7.66,1.27,30.98,44.08,55.4,1,11.64
2023-02-25,HVAC System,29.93,9.09,25.62,42.83,0.0,0,271.93
2023-02-25,Air Compressor,17.32,3.73,25.82,40.57,0.0,0,64.57
2023-02-25,Lighting System,3.02,4.26,31.31,59.55,0.0,0,12.87
2023-02-25,Water Pump,8.06,7.84,30.42,33.84,0.0,0,63.13
2023-02-25,Steam Boiler,33.9,2.63,31.71,52.56,0.0,0,89.0
2023-02-26,Spinning Machine,20.46,0.62,32.38,37.28,18.42,0,12.64
2023-02-26,Weaving Machine,11.14,1.32,34.31,63.16,47.38,0,14.69
2023-02-26,Dyeing Machine,24.74,1.7,32.27,31.87,51.99,0,42.18
2023-02-26,Cutting Machine,5.15,2.82,27.65,34.18,190.98,0,14.53
2023-02-26,Sewing Machine,8.16,3.31,27.17,69.13,169.67,0,27.02
2023-02-26,HVAC System,30.89,11.84,34.78,66.02,0.0,0,365.64
2023-02-26,Air Compressor,15.01,3.57,20.28,32.98,0.0,0,53.6
2023-02-26,Lighting System,6.56,5.99,28.6,49.86,0.0,1,47.16
2023-02-26,Water Pump,8.51,7.99,33.76,36.09,0.0,0,67.94
2023-02-26,Steam Boiler,32.14,2.11,34.05,62.01,0.0,0,67.73
2023-02-27,Spinning Machine,24.88,8.3,23.41,69.11,398.4,0,206.54
2023-02-27,Weaving Machine,12.21,9.33,22.29,61.33,399.06,0,113.97
2023-02-27,Dyeing Machine,26.29,10.16,24.77,42.5,281.87,0,267.0
2023-02-27,Cutting Machine,6.95,9.23,21.67,66.87,141.58,0,64.16
2023-02-27,Sewing Machine,3.21,11.16,25.75,50.57,656.61,1,43.05
2023-02-27,HVAC System,34.73,10.94,31.8,60.38,0.0,0,379.95
2023-02-27,Air Compressor,11.97,6.83,34.98,31.76,0.0,0,81.77
2023-02-27,Lighting System,4.29,13.27,32.97,32.38,0.0,0,56.92
2023-02-27,Water Pump,4.75,7.03,32.25,46.17,0.0,1,40.08
2023-02-27,Steam Boiler,37.17,11.09,34.33,64.11,0.0,0,412.06
2023-02-28,Spinning Machine,19.12,11.99,24.54,47.46,186.88,0,229.29
2023-02-28,Weaving Machine,10.47,8.4,24.62,49.42,95.15,1,105.52
2023-02-28,Dyeing Machine,27.59,9.03,33.16,39.29,553.73,0,249.1
2023-02-28,Cutting Machine,8.27,8.64,32.71,45.57,419.1,0,71.47
2023-02-28,Sewing Machine,7.83,10.6,33.59,38.21,543.26,0,83.02
2023-02-28,HVAC System,31.68,11.05,32.18,36.86,0.0,0,350.17
2023-02-28,Air Compressor,14.71,8.56,27.54,39.78,0.0,0,125.87
2023-02-28,Lighting System,5.99,11.7,24.35,38.62,0.0,0,70.11
2023-02-28,Water Pump,6.43,6.97,31.36,45.8,0.0,0,44.87
2023-02-28,Steam Boiler,36.21,8.68,23.62,64.7,0.0,0,314.42
2023-03-01,Spinning Machine,24.99,8.04,31.05,57.1,647.53,1,241.21
2023-03-01,Weaving Machine,18.15,8.89,26.26,69.86,497.24,0,161.39
2023-03-01,Dyeing Machine,29.38,10.96,27.13,43.77,223.7,0,321.88
2023-03-01,Cutting Machine,13.57,11.1,27.69,50.33,359.89,0,150.63
2023-03-01,Sewing Machine,5.82,9.48,20.31,31.41,352.37,0,55.14
2023-03-01,HVAC System,33.83,8.95,25.16,39.47,0.0,0,302.74
2023-03-01,Air Compressor,15.73,8.34,33.85,36.32,0.0,0,131.16
2023-03-01,Lighting System,3.39,13.94,20.04,63.49,0.0,0,47.21
2023-03-01,Water Pump,9.75,5.34,23.42,56.29,0.0,0,52.03
2023-03-01,Steam Boiler,39.57,11.52,26.39,48.45,0.0,0,455.66
2023-03-02,Spinning Machine,21.35,8.11,33.73,62.19,429.67,0,173.05
2023-03-02,Weaving Machine,11.58,8.09,25.06,43.44,321.47,0,93.66
2023-03-02,Dyeing Machine,24.02,11.11,27.98,45.26,664.93,0,266.89
2023-03-02,Cutting Machine,13.15,10.58,22.13,32.14,219.59,0,139.14
2023-03-02,Sewing Machine,7.93,11.73,29.12,51.98,684.15,0,92.98
2023-03-02,HVAC System,34.52,8.05,21.84,50.59,0.0,0,277.84
2023-03-02,Air Compressor,11.82,9.79,22.49,66.93,0.0,0,115.72
2023-03-02,Lighting System,4.59,12.85,32.19,58.56,0.0,0,58.91
2023-03-02,Water Pump,11.44,4.91,28.51,68.03,0.0,0,56.16
2023-03-02,Steam Boiler,33.89,11.92,27.99,64.81,0.0,1,484.93
2023-03-03,Spinning Machine,15.1,11.36,20.27,31.97,636.12,0,171.56
2023-03-03,Weaving Machine,11.32,10.62,27.67,69.76,717.01,0,120.25
2023-03-03,Dyeing Machine,23.93,10.92,27.81,68.23,812.34,0,261.2
2023-03-03,Cutting Machine,9.94,11.76,27.86,30.45,927.93,0,116.89
2023-03-03,Sewing Machine,8.77,8.41,23.37,63.06,208.95,0,73.75
2023-03-03,HVAC System,28.17,11.75,34.49,53.96,0.0,0,330.9
2023-03-03,Air Compressor,13.58,7.03,20.58,63.48,0.0,0,95.51
2023-03-03,Lighting System,5.63,10.18,22.41,60.67,0.0,1,68.79
2023-03-03,Water Pump,10.97,5.96,33.55,61.15,0.0,0,65.39
2023-03-03,Steam Boiler,33.32,11.74,32.14,31.35,0.0,0,391.14
2023-03-04,Spinning Machine,20.91,0.83,24.56,51.03,16.03,0,17.33
2023-03-04,Weaving Machine,11.74,0.45,22.67,59.81,19.16,0,5.24
2023-03-04,Dyeing Machine,27.86,2.01,32.69,50.27,19.11,0,56.02
2023-03-04,Cutting Machine,5.61,3.96,23.45,44.32,190.54,0,22.2
2023-03-04,Sewing Machine,5.29,2.24,32.87,46.36,20.9,0,11.84
2023-03-04,HVAC System,32.18,9.81,28.02,57.09,0.0,0,315.55
2023-03-04,Air Compressor,18.87,2.75,31.76,64.45,0.0,0,51.9
2023-03-04,Lighting System,4.81,7.73,32.5,36.81,0.0,0,37.2
2023-03-04,Water Pump,4.84,6.38,31.43,53.3,0.0,0,30.88
2023-03-04,Steam Boiler,36.82,2.48,32.23,65.78,0.0,0,91.2
2023-03-05,Spinning Machine,23.09,0.48,21.67,30.65,13.03,0,11.14
2023-03-05,Weaving Machine,15.69,2.47,32.03,60.04,21.01,0,38.79
2023-03-05,Dyeing Machine,25.56,1.75,20.55,62.24,124.22,0,44.67
2023-03-05,Cutting Machine,13.82,3.63,31.11,68.05,247.27,0,50.12
2023-03-05,Sewing Machine,8.72,3.56,31.35,43.09,290.68,0,31.07
2023-03-05,HVAC System,28.3,8.89,24.96,57.43,0.0,0,251.53
2023-03-05,Air Compressor,14.33,2.74,21.89,64.02,0.0,0,39.21
2023-03-05,Lighting System,5.89,6.3,34.66,69.09,0.0,0,37.11
2023-03-05,Water Pump,8.7,7.28,25.42,34.51,0.0,0,63.34
2023-03-05,Steam Boiler,37.7,2.47,31.77,65.79,0.0,0,93.18
2023-03-06,Spinning Machine,24.57,11.57,23.19,39.65,225.67,1,341.23
2023-03-06,Weaving Machine,18.77,8.03,30.13,36.84,391.98,0,150.63
2023-03-06,Dyeing Machine,20.87,11.3,23.94,44.93,463.43,0,235.93
2023-03-06,Cutting Machine,6.34,9.44,26.86,57.1,593.2,1,71.78
2023-03-06,Sewing Machine,7.6,11.9,29.97,60.83,925.54,0,90.48
2023-03-06,HVAC System,31.4,8.53,23.75,49.06,0.0,1,321.22
2023-03-06,Air Compressor,12.21,6.37,25.67,62.89,0.0,0,77.75
2023-03-06,Lighting System,6.24,12.6,30.13,38.76,0.0,0,78.61
2023-03-06,Water Pump,5.16,7.41,26.67,34.45,0.0,0,38.25
2023-03-06,Steam Boiler,40.07,10.36,22.82,56.07,0.0,0,415.06
2023-03-07,Spinning Machine,24.57,11.61,33.13,34.17,550.67,0,285.34
2023-03-07,Weaving Machine,10.08,8.82,20.47,49.52,387.28,0,88.86
2023-03-07,Dyeing Machine,23.17,11.05,23.6,32.5,845.68,0,256.17
2023-03-07,Cutting Machine,14.93,11.24,26.3,57.2,714.97,0,167.87
2023-03-07,Sewing Machine,8.27,10.18,33.36,44.53,541.37,0,84.23
2023-03-07,HVAC System,33.98,8.2,21.32,55.92,0.0,0,278.82
2023-03-07,Air Compressor,14.03,8.41,26.78,63.53,0.0,0,118.04
2023-03-07,Lighting System,4.3,11.31,30.44,31.61,0.0,0,48.68
2023-03-07,Water Pump,6.28,6.51,28.51,48.05,0.0,0,40.85
2023-03-07,Steam Boiler,39.72,10.14,24.63,53.99,0.0,0,402.58
2023-03-08,Spinning Machine,20.69,8.47,22.5,31.2,120.67,0,175.19
2023-03-08,Weaving Machine,13.28,11.94,34.16,49.64,813.79,0,158.58
2023-03-08,Dyeing Machine,20.89,10.59,34.93,31.88,593.13,1,265.57
2023-03-08,Cutting Machine,11.29,9.82,23.17,31.0,589.33,0,110.86
2023-03-08,Sewing Machine,6.66,9.3,30.65,50.36,607.46,0,61.88
2023-03-08,HVAC System,34.35,10.33,29.76,44.15,0.0,0,354.68
2023-03-08,Air Compressor,11.49,7.33,25.67,54.43,0.0,1,101.09
2023-03-08,Lighting System,6.02,13.71,34.3,42.85,0.0,0,82.5
2023-03-08,Water Pump,6.47,5.33,23.92,57.06,0.0,0,34.47
2023-03-08,Steam Boiler,37.0,10.65,24.95,64.53,0.0,0,393.91
2023-03-09,Spinning Machine,19.22,10.75,30.67,39.98,280.37,0,206.58
2023-03-09,Weaving Machine,11.15,8.3,27.63,37.16,420.36,0,92.48
2023-03-09,Dyeing Machine,21.35,11.15,25.06,52.63,746.73,0,237.91
2023-03-09,Cutting Machine,7.16,8.49,34.41,54.62,269.7,0,60.79
2023-03-09,Sewing Machine,8.42,10.55,34.54,31.39,662.3,1,106.65
2023-03-09,HVAC System,30.36,10.42,30.07,59.2,0.0,0,316.43
2023-03-09,Air Compressor,13.13,8.28,31.09,30.35,0.0,0,108.71
2023-03-09,Lighting System,6.2,13.67,21.05,52.59,0.0,0,84.81
2023-03-09,Water Pump,8.27,6.0,26.05,51.31,0.0,0,49.61
2023-03-09,Steam Boiler,38.68,9.89,33.26,67.74,0.0,0,382.67
2023-03-10,Spinning Machine,16.35,8.94,33.91,62.76,244.44,0,146.23
2023-03-10,Weaving Machine,13.33,10.81,29.58,30.66,495.46,0,144.08
2023-03-10,Dyeing Machine,20.84,8.96,23.56,31.29,217.2,0,186.64
2023-03-10,Cutting Machine,13.95,9.57,26.97,49.26,696.81,0,133.48
2023-03-10,Sewing Machine,3.29,10.8,27.36,63.43,156.59,0,35.54
2023-03-10,HVAC System,33.02,11.01,32.03,45.56,0.0,0,363.53
2023-03-10,Air Compressor,12.07,8.89,32.77,45.81,0.0,0,107.26
2023-03-10,Lighting System,5.94,10.27,32.51,62.75,0.0,0,61.08
2023-03-10,Water Pump,6.38,7.18,24.89,35.08,0.0,0,45.85
